id,full_name,neo,pha,moid,e,a,q,i,diameter,albedo,class,H
a0012711, 12711 Tukmit (1991 BB),Y,N,0.110918,0.2722070315155783,1.186332588471515,0.8634045161734916,38.48907765553614,2.373992548280959,,APO,15.8
a0012923, 12923 Zephyr (1999 GK4),Y,Y,0.0215506,0.4920120125312745,1.961922094160385,0.9966328561829614,5.304291691148097,2.06,0.199,APO,15.7
a0013553, 13553 Masaakikoyama (1992 JE),Y,N,0.18933,0.4640940443419756,2.189264567728187,1.173239920356625,5.874572216541893,1.8857293101246126,,AMO,16.3
a0013651, 13651 (1997 BR),Y,Y,0.0140583,0.3056593725573473,1.335527441676244,0.9273109618203642,17.2485471798234,0.562,0.511,APO,17.6
a0014402, 14402 (1991 DB),Y,N,0.102735,0.4017335307639988,1.714934363122137,1.025987726396572,11.4165421827673,0.6,0.14,AMO,18.7
a0014827, 14827 Hypnos (1986 JK),Y,Y,0.0145783,0.6662279831544159,2.841134741944624,0.9482912729489152,1.980573410094367,0.9,,APO,18.3
a0015745, 15745 Yuliya (1991 PM5),Y,N,0.29625,0.2551810940825152,1.719662307757677,1.28083699861161,14.42831297350563,1.1898147579246918,,AMO,17.3
a0015817, 15817 Lucianotesi (1994 QC),Y,N,0.248904,0.1182156339789706,1.324690068118464,1.168090991890194,13.87262716460713,0.7169342880402657,,AMO,18.4
a0016064, 16064 Davidharvey (1999 RH27),Y,N,0.20384,0.5891100122730619,2.849238177943977,1.170723439966524,4.539229409000712,4.106,0.02,AMO,16.7
a0016636, 16636 (1993 QP),Y,N,0.239669,0.4681110739206089,2.30901527149867,1.228139653058341,7.211533709617963,0.6244236612741558,,AMO,18.7
a0016657, 16657 (1993 UB),Y,N,0.255091,0.4604414738567198,2.277989260353996,1.229108527886823,24.94438828209766,1.5684813222680876,,AMO,16.7
a0016816, 16816 (1997 UF9),Y,N,0.379361,0.6038709755131804,1.442472341431042,0.5714051614602972,25.90684269334885,1.9746009945278102,,APO,16.2
a0016834, 16834 (1997 WU22),Y,N,0.14558,0.4421617548964665,1.46786837746717,0.8188331197292573,15.99022576608819,1.87,0.22,APO,15.6
a0016912, 16912 Rhiannon (1998 EP8),Y,N,0.322322,0.2724423269544869,1.751313035200946,1.274181236665075,24.52006817350998,0.9451034563112187,,AMO,17.8
a0016960, 16960 (1998 QS52),Y,Y,0.0152245,0.8582737186661318,2.202198267028964,0.312109371145904,17.53991937124279,4.736737867601934,,APO,14.3
a0017181, 17181 (1999 UM3),Y,N,0.0708981,0.6735171804342489,2.370820639037844,0.7740322069177511,10.65485472025673,1.8857293101246126,,APO,16.3
a0017182, 17182 (1999 VU),Y,N,0.14383,0.5532990638127127,1.38703977130133,0.6195919643693052,9.272436293963631,2.885,0.028,APO,17.0
a0017188, 17188 (1999 WC2),Y,N,0.0641285,0.6366087857727529,2.21656388299167,0.8054798408526046,29.44916610998404,1.819,0.147,APO,16.5
a0017274, 17274 (2000 LC16),Y,N,0.212566,0.5534604989066177,2.734905617388819,1.221243389926292,5.569964028935444,3.183,0.037,AMO,16.6
a0017511, 17511 (1992 QN),Y,N,0.132266,0.3588380539986287,1.189978886700507,0.7629691786974425,9.582650846260748,1.2458889999152165,,APO,17.2
a0018106, 18106 Blume (2000 NX3),Y,N,0.196707,0.5117181393646693,2.444819348186047,1.193760940249539,4.220098660136541,0.9896448099650541,,AMO,17.7
a0018109, 18109 (2000 NG11),Y,N,0.191338,0.3678565318150737,1.880708612334252,1.188877664846234,0.8079626920886996,1.3046059395138065,,AMO,17.1
a0018172, 18172 (2000 QL7),Y,N,0.365032,0.5110952198066449,2.42472125354249,1.185457811493347,17.83312668611479,2.6030310669964694,,AMO,15.6
a0018736, 18736 (1998 NU),Y,N,0.215387,0.4887039222185959,2.353526787703859,1.20334901550645,2.807237288168987,2.2671452828784515,,AMO,15.9
a0018882, 18882 (1999 YN4),Y,N,0.431637,0.2317138928768353,1.685186493969912,1.294705371228678,36.81675718073934,2.2671452828784515,,AMO,15.9
a0019356, 19356 (1997 GH3),Y,N,0.105457,0.5626304858970956,2.502511727411493,1.094522338254785,3.00366529645305,0.91,0.34,AMO,16.8
a0019764, 19764 (2000 NF5),Y,N,0.22689,0.443309776405806,2.233007823406607,1.243093624499809,1.326530473667785,1.572,0.342,AMO,15.9
a0020086, 20086 (1994 LW),Y,N,0.317832,0.6232209102202457,3.184475248271827,1.199843685470016,21.77536190355771,1.5684813222680876,,AMO,16.7
a0020236, 20236 (1998 BZ7),Y,N,0.0523007,0.5588220311871052,2.035917627687178,0.8982020036533965,6.501435612194381,1.0362853329448145,,APO,17.6
a0020255, 20255 (1998 FX2),Y,N,0.105263,0.4905688979340654,2.15275444863835,1.096680071247178,9.94506026845783,0.7861028149035884,,AMO,18.2
a0020425, 20425 (1998 VD35),Y,Y,0.00325523,0.4764358514549722,1.564621489595346,0.8191797179952404,6.984029914675074,0.28541668088449595,,APO,20.4
a0020429, 20429 (1998 YN1),Y,N,0.0563153,0.4640091326922573,1.556119163222335,0.834065659929738,6.2991487592961,1.0362853329448145,,APO,17.6
a0020460, 20460 Robwhiteley (1999 LO28),Y,N,0.329679,0.4120833859541995,1.876650523627454,1.103314021598331,33.94175731238675,2.716,0.199,AMO,15.2
a0020790, 20790 (2000 SE45),Y,N,0.222838,0.560725437969278,2.742488905156653,1.204705612686803,8.334673652191375,1.800857510412324,,AMO,16.4
a0020826, 20826 (2000 UV13),Y,N,0.0806892,0.632697805654941,2.424902975853073,0.8906721841046974,31.86259803986443,5.694811474323331,,APO,13.9
a0021088, 21088 Chelyabinsk (1992 BL2),Y,N,0.308271,0.2385498136458037,1.706448989074132,1.299375900734428,38.46013219072556,2.793,0.206,AMO,14.3
a0021277, 21277 (1996 TO5),Y,N,0.313031,0.5205881322259853,2.37660147442171,1.139370951806989,20.95226489770891,2.1651069365823927,,AMO,16.0
a0021374, 21374 (1997 WS22),Y,N,0.109127,0.120585294216657,1.269393185785549,1.116323035000979,23.98065723359886,1.1362642725569714,,AMO,17.4
a0022099, 22099 (2000 EX106),Y,N,0.167867,0.2762828490587269,1.104404298150788,0.7992763321449847,9.845307385110273,0.9025667938004488,,APO,17.9
a0022753, 22753 (1998 WT),Y,Y,0.0336101,0.5699465427122402,1.218935697372333,0.5242075108664384,3.204402374293903,0.9896448099650541,,APO,17.7
a0022771, 22771 (1999 CU3),Y,N,0.0628587,0.524176903861252,1.576480528304799,0.7501258459804384,11.40119819176822,1.4978880340791203,,APO,16.8
a0023183, 23183 (2000 OY21),Y,N,0.257106,0.4007106718036229,1.824111238838932,1.093170398879244,40.97492385237702,1.098,0.64,AMO,16.0
a0023187, 23187 (2000 PN9),Y,Y,0.0141495,0.5892830226078084,1.846978302853269,0.7585853458568546,51.32346080064879,2.1651069365823927,,APO,16.0
a0023548, 23548 (1994 EF2),Y,N,0.244028,0.5169319651265742,2.292214291354075,1.107295453233195,23.40183488080964,1.0851239560529478,,AMO,17.5
a0023606, 23606 (1996 AS1),Y,N,0.102188,0.3611926236399146,1.750023170020595,1.117927709810216,14.36107244233054,0.8619445964685667,,AMO,18.0
a0023714, 23714 (1998 EC3),Y,N,0.0802489,0.5169333039280962,2.127861333027984,1.027898943844985,8.399120542085942,1.6424015696315357,,AMO,16.6
a0024443, 24443 (2000 OG),Y,N,0.151179,0.8221928342876166,2.310026400309813,0.4107392469598674,25.75314555829395,1.800857510412324,,APO,16.4
a0024445, 24445 (2000 PM8),Y,N,0.0833701,0.5454111959093568,2.210878634725145,1.005040674549257,23.77125984527158,3.939846951481413,,APO,14.7
a0024475, 24475 (2000 VN2),Y,N,0.149828,0.4424027638606225,1.97436591598952,1.100900977883547,14.6416187669579,1.8857293101246126,,AMO,16.3
a0024761, 24761 Ahau (1993 BW2),Y,N,0.100864,0.3057524258770291,1.334945412820365,0.9267826144371264,21.92363345641563,1.1898147579246918,,APO,17.3
a0025143, 25143 Itokawa (1998 SF36),Y,Y,0.0129677,0.2801166458578437,1.324118017979547,0.9532105200631802,1.621303463409659,0.33,,APO,19.2
a0025330, 25330 (1999 KV4),Y,N,0.172941,0.3708585057294157,1.540399467235266,0.9691292225900072,14.3280173459262,3.21,0.052,APO,16.6
a0025916, 25916 (2001 CP44),Y,N,0.280916,0.4980588069828338,2.562149418168967,1.28604833564397,15.74628464086087,5.683,0.177,AMO,13.6
a0026166, 26166 (1995 QN3),Y,N,0.269167,0.6452145997360438,3.29875811349976,1.170351217671985,14.79353478497521,1.4978880340791203,,AMO,16.8
a0026310, 26310 (1998 TX6),Y,N,0.157504,0.4689524392735602,2.140224234405181,1.136560859088483,5.375916233569278,0.5193729792671287,,AMO,19.1
a0026379, 26379 (1999 HZ1),Y,N,0.130775,0.5762153701531239,1.606170939062976,0.6806705568816127,8.686571565080651,0.8619445964685667,,APO,18.0
a0026663, 26663 (2000 XK47),Y,Y,0.035064,0.4716218097573868,1.54587737025309,0.8168078872313378,13.53701031193953,0.8231506991887187,,APO,18.1
a0026760, 26760 (2001 KP41),Y,N,0.257098,0.5581501591137729,2.850899597129235,1.259669533374161,11.02285467707341,5.4,0.042,AMO,15.3
a0026817, 26817 (1987 QB),Y,N,0.123333,0.5948688948410331,2.80153500475732,1.134988972618865,3.498314596468965,0.4959973445799733,,AMO,19.2
a0027002, 27002 (1998 DV9),Y,Y,0.00188777,0.4338969623400324,1.743485414821266,0.9869923894461676,8.701950393297112,0.8231506991887187,,APO,18.1
a0027031, 27031 (1998 RO4),Y,N,0.234811,0.4255076228155398,2.139731536046662,1.229259456680003,5.354785932423398,0.9896448099650541,,AMO,17.7
a0027346, 27346 (2000 DN8),Y,N,0.444697,0.398781244051531,1.875189189996346,1.12739891197762,36.9493235784246,1.802,0.256,AMO,15.9
a0029075, 29075 (1950 DA),Y,Y,0.0401055,0.5078265461162728,1.698568963220988,0.8359905532881752,12.16749549995621,2.0,0.07,APO,17.1
a0030825, 30825 (1990 TG1),Y,N,0.069566,0.6809828818499298,2.436968535749126,0.7774346792970825,8.737727681918102,3.939846951481413,,APO,14.7
a0030997, 30997 (1995 UO5),Y,N,0.403123,0.6432947879556539,1.55997668788696,0.556451815236955,36.21528058804164,1.366090123221672,,APO,17.0
a0031210, 31210 (1998 BX7),Y,N,0.354446,0.5024402147882764,2.603347390026288,1.295320968212981,8.958311238231587,1.800857510412324,,AMO,16.4
a0031221, 31221 (1998 BP26),Y,N,0.292032,0.2570184632215243,1.723132973387449,1.280255984641071,20.22066397036406,1.2458889999152165,,AMO,17.2
a0031345, 31345 (1998 PG),Y,N,0.234368,0.3914685972368258,2.015144466702333,1.226278689092819,6.503472979155169,1.0851239560529478,,AMO,17.5
a0031346, 31346 (1998 PB1),Y,N,0.141909,0.4299548437296203,2.029854158499398,1.157108530987869,5.963978745384934,1.3046059395138065,,AMO,17.1
a0031662, 31662 (1999 HP11),Y,N,0.124041,0.5479380096642716,1.597694926480475,0.7222571484140585,18.81311171923263,0.4523549545486838,,APO,19.4
a0031669, 31669 (1999 JT6),Y,Y,0.00181638,0.5783265615968227,2.135602590641422,0.9005268874585014,9.543419169531564,2.2671452828784515,,APO,15.9
a0032906, 32906 (1994 RH),Y,N,0.451382,0.4409295259125841,2.246982205098491,1.2562214066704,18.93088855724129,2.373992548280959,,AMO,15.8
a0033342, 33342 (1998 WT24),Y,Y,0.00994683,0.4179388925142801,0.718454564876123,0.4181844597099671,7.342580784040122,0.9025667938004488,,ATE,17.9
a0034613, 34613 (2000 UR13),Y,N,0.279943,0.387276451311401,2.069097128256394,1.267784535006647,6.175836399972985,2.1651069365823927,,AMO,16.0
a0035107, 35107 (1991 VH),Y,Y,0.0255494,0.1442312825767116,1.13732248180345,0.9732850015496096,13.91128005931783,0.929,0.408,APO,16.7
a0035396, 35396 (1997 XF11),Y,Y,0.000626412,0.4839688393094475,1.442763080614706,0.7445107070910839,4.098779765015494,1.4304719672357855,,APO,16.9
a0035432, 35432 (1998 BG9),Y,N,0.159381,0.543880962663881,2.505850074580407,1.142965923726257,13.13758669617792,0.47367378676019345,,AMO,19.3
a0035670, 35670 (1998 SU27),Y,N,0.0725051,0.5961188334155771,2.121923372386304,0.8570048870421333,7.139736316759323,0.47367378676019345,,APO,19.3
a0036017, 36017 (1999 ND43),Y,N,0.0789376,0.3141006437941895,1.52340501305732,1.04490251769672,5.549926303575399,0.5193729792671287,,AMO,19.1
a0036183, 36183 (1999 TX16),Y,N,0.135603,0.3323633147681332,1.55126804761393,1.035683457215074,38.2219203886637,2.339,0.089,AMO,16.2
a0036236, 36236 (1999 VV),Y,N,0.229127,0.423717196310062,1.332482361915731,0.767886671392188,58.03943663724648,2.2671452828784515,,APO,15.9
a0036284, 36284 (2000 DM8),Y,N,0.267366,0.5538408505913409,1.483643879847153,0.6619412914579685,46.77090219859773,3.5931831251543818,,APO,14.9
a0037336, 37336 (2001 RM),Y,N,0.351793,0.4834795539073942,2.253044546731336,1.163743574344182,36.6647996542512,2.485875370165096,,AMO,15.7
a0037638, 37638 (1993 VB),Y,Y,0.00164465,0.5201702709599689,1.909289614670863,0.9161339184664656,5.081710001802486,0.47367378676019345,,APO,19.3
a0037655, 37655 Illapa (1994 PM),Y,Y,0.0245498,0.7526712983921299,1.477699445553116,0.3654774852353218,18.022510839979,0.9451034563112187,,APO,17.8
a0038071, 38071 (1999 GU3),Y,Y,0.0336962,0.5065200377524635,2.090415618331762,1.031578220416019,12.72599981936978,0.41255262178474905,,AMO,19.6
a0038086, 38086 Beowulf (1999 JB),Y,N,0.384587,0.566182871958675,1.420140934837759,0.6160814617652391,23.67088189672445,1.1898147579246918,,APO,17.3
a0038091, 38091 (1999 JT3),Y,N,0.308203,0.401112978290847,2.170265690863863,1.299743955919016,9.33160779384718,2.067661072379766,,AMO,16.1
a0038239, 38239 (1999 OR3),Y,N,0.055878,0.57593307732569,2.034745331006725,0.8628681909459421,9.440722056067036,0.7861028149035884,,APO,18.2
a0039565, 39565 (1992 SL),Y,N,0.0932019,0.334136547418616,1.642048177319121,1.093379868654679,8.597461982094073,0.750722360083508,,AMO,18.3
a0039572, 39572 (1993 DQ1),Y,Y,0.0286796,0.4924206244163447,2.036622529866865,1.033747592009427,10.02441447672793,1.554,0.184,AMO,16.5
a0039796, 39796 (1997 TD),Y,N,0.188825,0.4681637688059381,2.24978064061852,1.196514856919916,12.9171726642319,2.131,0.205,AMO,15.7
a0040263, 40263 (1999 FQ5),Y,N,0.257698,0.1609822133087533,1.494782553138394,1.254149149318867,25.84371496059161,0.954,0.177,AMO,17.7
a0040267, 40267 (1999 GJ4),Y,N,0.156627,0.8083344070118448,1.338782423601514,0.2565985271017037,34.49238672359232,1.641,0.214,APO,15.5
a0040329, 40329 (1999 ML),Y,N,0.228316,0.4545177237344762,2.265809990724049,1.23595919132532,2.520793536453374,1.0362853329448145,,AMO,17.6
a0041429, 41429 (2000 GE2),Y,Y,0.0109174,0.5554979792765546,1.592643524474812,0.7079332649211639,2.173379358161085,0.204,0.267,APO,20.5
a0041440, 41440 (2000 HZ23),Y,N,0.236547,0.2114669909525534,1.575611449886228,1.242421637668397,15.10656188750871,0.3762524628723901,,AMO,19.8
a0042286, 42286 (2001 TN41),Y,N,0.110129,0.3916597332994892,1.41952933407722,0.8635568536817348,24.07165672438398,1.6424015696315357,,APO,16.6
a0048603, 48603 (1995 BC2),Y,N,0.137013,0.4298851749168228,1.917879892970991,1.093411759711699,5.024644850832805,0.844,0.227,AMO,17.6
a0052340, 52340 (1992 SY),Y,N,0.0981019,0.5497226037998797,2.211045473709568,0.995583798782006,8.043407247011384,0.9451034563112187,,APO,17.8
a0052381, 52381 (1993 HA),Y,N,0.16863,0.1441488038171967,1.278213261711263,1.093960349012307,7.724810368529072,0.34314632447397714,,AMO,20.0
a0052387, 52387 Huitzilopochtli (1993 OM7),Y,N,0.0607743,0.1897251752203435,1.282102728709396,1.038855563854525,24.15440372593527,0.9896448099650541,,AMO,17.7
a0052689, 52689 (1998 FF2),Y,N,0.2112,0.2924298069869063,1.56169060419011,1.105005722233531,10.98263663365029,0.5694811474323337,,AMO,18.9
a0052750, 52750 (1998 KK17),Y,N,0.162271,0.5252418335391023,1.42699572301629,0.6774778730067571,11.16879301462233,1.059,0.393,APO,16.4
a0052760, 52760 (1998 ML14),Y,Y,0.0168112,0.6235972181456293,2.408087013689334,0.9064106509000494,2.428322481409178,1.0,,APO,17.5
a0052761, 52761 (1998 MN14),Y,N,0.193416,0.2242158549035919,1.554557751195138,1.206001256013915,19.48292630097441,0.9451034563112187,,AMO,17.8
a0052762, 52762 (1998 MT24),Y,N,0.142775,0.6510476331443814,2.419120699670031,0.8441578938592774,33.88451971027894,6.742,0.051,APO,14.8
a0052768, 52768 (1998 OR2),Y,Y,0.0154377,0.5730839068207639,2.384435232787223,1.017953774020444,5.865877620140473,1.75,,AMO,15.8
a0053110, 53110 (1999 AR7),Y,N,0.409922,0.2144582702427297,1.644490325298652,1.2918157747042,40.63056429807283,1.5684813222680876,,AMO,16.7
a0053319, 53319 (1999 JM8),Y,Y,0.0247341,0.6416824738012746,2.725469080631125,0.9765833387028592,13.84073099422722,7.0,,APO,15.2
a0053409, 53409 (1999 LU7),Y,N,0.0867517,0.6282363170892752,2.100798135952932,0.7810004520738475,10.87327291805581,0.6244236612741558,,APO,18.7
a0053426, 53426 (1999 SL5),Y,Y,0.0254498,0.5386618694758922,1.922839929076634,0.8870793781773222,22.77514087676046,1.2458889999152165,,APO,17.2
a0053429, 53429 (1999 TF5),Y,Y,0.0481759,0.6401451103999568,2.022611789894011,0.7278467423560552,26.79012436098832,0.5694811474323337,,APO,18.9
a0053430, 53430 (1999 TY16),Y,N,0.292013,0.4033032446773739,2.099147659528059,1.252554597383478,60.39716313050799,1.233,0.266,AMO,16.7
a0053435, 53435 (1999 VM40),Y,N,0.207401,0.4826943257621192,2.312181013299714,1.196104358045035,15.3420402902544,4.1255262178474945,,AMO,14.6
a0053550, 53550 (2000 BF19),Y,Y,0.0458448,0.4196760474615904,1.495410941817836,0.8678227884249125,7.176049760630442,0.5438502736768585,,APO,19.0
a0053789, 53789 (2000 ED104),Y,Y,0.048912,0.2691272183628152,1.370628509748125,1.001755071510841,40.78359361178984,0.843,0.222,APO,17.4
a0054071, 54071 (2000 GQ146),Y,N,0.125496,0.1974058890312286,1.329355642650708,1.066933010174565,23.44070858002243,1.2458889999152165,,AMO,17.2
a0054401, 54401 (2000 LM),Y,N,0.354699,0.2624601926225408,1.710655969847105,1.261676874490135,18.95208088386407,1.189,0.181,AMO,17.1
a0054509, 54509 YORP (2000 PH5),Y,N,0.00276915,0.2299152810893584,1.000041879891858,0.7701169699753911,1.833144651971708,0.09896448099650541,,APO,22.7
a0054660, 54660 (2000 UJ1),Y,N,0.0881111,0.2806390341484555,1.47676312374967,1.062325747034507,46.68662694947675,0.8619445964685667,,AMO,18.0
a0054686, 54686 (2001 DU8),Y,N,0.433902,0.341970808105004,1.776585967519953,1.169045428539145,33.20448270289884,1.349,0.244,AMO,16.5
a0054690, 54690 (2001 EB),Y,N,0.412627,0.256425980122912,1.629628193879554,1.211749187028059,35.35817919461922,1.3046059395138065,,AMO,17.1
a0054789, 54789 (2001 MZ7),Y,N,0.293102,0.2870959179812822,1.776535787640671,1.266499614861372,24.46602789284384,1.567,0.856,AMO,15.0
a0055408, 55408 (2001 TC2),Y,N,0.146311,0.2245289860465833,1.099809800413698,0.852870621082715,30.3893829027726,0.461,0.342,APO,18.7
a0055532, 55532 (2001 WG2),Y,N,0.338107,0.6955123042858841,1.794522829364003,0.546410121219421,38.51424028912467,1.306,0.376,APO,16.0
a0065674, 65674 (1988 SM),Y,N,0.132998,0.3441517431062287,1.664579654085573,1.09171166459286,10.94941801015609,0.8231506991887187,,AMO,18.1
a0065679, 65679 (1989 UQ),Y,Y,0.0139803,0.2647316079764361,0.9151005839936156,0.6728445349328099,1.299319042532019,0.918,0.033,ATE,19.5
a0065690, 65690 (1991 DG),Y,Y,0.0388277,0.3632474153251939,1.427857347523372,0.90919185658242,11.14294968515059,0.5438502736768585,,APO,19.0
a0065706, 65706 (1992 NA),Y,N,0.0629503,0.5555155888315869,2.397123849745296,1.065484182851798,9.638792907306463,1.7198055709247886,,AMO,16.5
a0065717, 65717 (1993 BX3),Y,Y,0.0476915,0.2808351470519835,1.394904959890103,1.003166620355825,2.791048030720685,0.23739925482809593,,APO,20.8
a0065733, 65733 (1993 PC),Y,N,0.0659065,0.4741962585509364,1.15378203446852,0.60666291054026,4.151041529641198,0.7169342880402657,,APO,18.4
a0065803, 65803 Didymos (1996 GT),Y,Y,0.0406512,0.3836383357953901,1.644576707340323,1.013654036248419,3.407819057354463,0.78,,APO,18.0
a0065909, 65909 (1998 FH12),Y,Y,0.0128122,0.539629992915919,1.091064024480121,0.5022931526790991,3.560183895453008,0.4959973445799733,,APO,19.2
a0065996, 65996 (1998 MX5),Y,N,0.203519,0.6042108770819737,2.938172145439761,1.162896576425779,9.552733363686889,0.7169342880402657,,AMO,18.4
a0066008, 66008 (1998 QH2),Y,N,0.0765683,0.3625574218446699,1.426212285549561,0.9091284362975178,61.00454907436111,1.484,0.319,APO,16.0
a0066063, 66063 (1998 RO1),Y,N,0.0922102,0.7201169567690721,0.990924601103156,0.2773429929691446,22.68225916138499,0.8231506991887187,,ATE,18.1
a0066146, 66146 (1998 TU3),Y,N,0.0733092,0.4836937164182266,0.7872617150862857,0.4064681703224131,5.406999547912829,2.864,0.224,ATE,14.5
a0066251, 66251 (1999 GJ2),Y,N,0.248384,0.1980218824190612,1.535526157555003,1.231458377332253,11.27817461721003,1.222,0.187,AMO,16.9
a0066253, 66253 (1999 GT3),Y,N,0.193773,0.8377167464988641,1.334005804225579,0.2164868020991263,19.49951706114469,0.7169342880402657,,APO,18.4
a0066272, 66272 (1999 JW6),Y,N,0.409886,0.1433092281633517,1.507485042048958,1.291448524205124,51.31275278400917,0.808,0.4,AMO,17.1
a0066391, 66391 Moshup (1999 KW4),Y,Y,0.0131182,0.688435164925335,0.6423378325900726,0.2001298808731438,38.88566984964268,1.317,,ATE,16.6
a0066400, 66400 (1999 LT7),Y,N,0.0587702,0.5725539215551606,0.8552509082427779,0.3655736468147626,9.065620769342509,0.411,0.182,ATE,19.1
a0066407, 66407 (1999 LQ28),Y,N,0.0959889,0.1200085264908399,1.198459712422776,1.054634328276283,21.7724052052909,0.5694811474323337,,AMO,18.9
